api_gap:cuKernelGetFunction,api_gap:cuLaunchKernel,api_gap:cudaEventCreateWithFlags,api_gap:cudaEventRecord,api_gap:cudaEventSynchronize,api_gap:cudaLaunchKernel,api_gap:cudaLaunchKernelExC,api_gap:cudaMalloc,api_gap:cudaMemcpyAsync,api_gap:cudaMemsetAsync,api_gap:cudaStreamIsCapturing,api_gap:cudaStreamSynchronize,completion_boundary,completion_monotonic_ns,copy_in_gap_ms,decode_ms,gap_outside_cuda_api_ms,gap_outside_module_ms,gap_without_copy_ms,host_module_gap:backbone,host_module_gap:bbox_head,host_module_gap:data_preprocessor,host_module_gap:decoder,host_module_gap:encoder,host_module_gap:neck,host_module_gap:positional_encoding,host_module_wall:backbone,host_module_wall:bbox_head,host_module_wall:data_preprocessor,host_module_wall:decoder,host_module_wall:encoder,host_module_wall:neck,host_module_wall:positional_encoding,inference_end_ns,inference_start_ns,input_id,latency_ms,model_id,mps_enabled,nonkernel_ms,preprocess_ms,run_id,scene_id,source_frame_id
0.0,0.0,0.002014,0.002432,0.001737,1.397583,0.000284,,0.463467,0.106175,,0.539248,NVTX inference includes CUDA event synchronization,3125547895046665,0.34698,5.908398,5.884439,1.484941000000001,8.050399,0.108255,1.193709,0.992524,3.547124,1.062954,0.000992,0.00688,4.502029,1.657716,1.064717,10.327241,26.618914,0.419147,1.793659,18906724122,18844087660,139,62.636462,dino,True,8.397379,1.755607,i2-i31-0245,scene-0245,scene-0245:image:139
0.0,0.0,0.002276,0.002324,0.001711,1.395477,0.0,,0.401845,0.103349,,0.539497,NVTX inference includes CUDA event synchronization,3125547964419360,0.322565,3.278022,5.961124999999999,1.4392029999999991,8.085038999999998,0.106951,1.252538,0.849626,3.672206,1.078408,0.000576,0.008096,4.398815,1.666849,0.9231,10.052877,26.561674,0.415263,1.740103,18976096968,18913772484,140,62.324484,dino,True,8.407604,1.658818,i2-i31-0245,scene-0245,scene-0245:image:140
0.0,0.0,0.002137,0.002346,0.001818,1.405819,0.0,,0.436934,0.098036,,0.522577,NVTX inference includes CUDA event synchronization,3125548034337460,0.328164,3.375801,5.939436000000001,1.5178510000000003,8.080939,0.109778,1.20223,0.920688,3.605908,1.043368,0.001056,0.008224,4.461148,1.661148,0.990801,10.27315,26.57102,0.424942,1.764213,19046014988,18983337928,141,62.67706,dino,True,8.409103,1.720891,i2-i31-0245,scene-0245,scene-0245:image:141
0.000471,3.2e-05,0.002173,0.002198,0.002257,1.351403,0.0,,0.398304,0.095148,,0.556644,NVTX inference includes CUDA event synchronization,3125548104260013,0.312706,3.341801,5.720032999999999,1.4431649999999996,7.815956999999999,0.107541,1.212106,0.851668,3.443642,1.063949,0.000512,0.00608,4.35529,1.666763,0.926036,10.243465,26.69922,0.402907,1.713677,19115937633,19053088127,142,62.849506,dino,True,8.128663,1.696732,i2-i31-0245,scene-0245,scene-0245:image:142
0.0,0.0,0.00249,0.002375,0.001729,1.410424,0.0,,0.396276,0.099442,,0.547212,NVTX inference includes CUDA event synchronization,3125548174278843,0.305444,3.30521,6.034731,1.4943709999999992,8.189235,0.104532,1.240042,0.87174,3.711407,1.064363,0.000608,0.007616,4.356593,1.695278,0.943357,10.321553,26.621278,0.410708,1.708161,19185957461,19122953493,143,63.003968,dino,True,8.494679,1.685585,i2-i31-0245,scene-0245,scene-0245:image:143
0.0,0.0,0.002324,0.002162,0.001924,1.420534,0.000576,,0.405701,0.09689,,0.558977,NVTX inference includes CUDA event synchronization,3125548251739613,0.313317,3.380507,6.195827999999999,1.4627519999999992,8.371599,0.10797,1.300747,0.86893,3.723544,1.212108,0.001088,0.007777,4.413439,1.749204,0.940868,10.328305,26.819954,0.417057,1.751331,19263417889,19200508416,144,62.909473,dino,True,8.684916,1.71174,i2-i31-0245,scene-0245,scene-0245:image:144
0.0,0.0007,0.002061,0.002851,0.001865,1.42442,0.0,,0.442906,0.096256,,0.538968,NVTX inference includes CUDA event synchronization,3125548391290676,0.321794,3.389842,6.186614,1.5590839999999995,8.374846999999999,0.106522,1.223241,0.948539,3.684234,1.166765,0.001152,0.007104,4.479267,1.673616,1.017565,10.31803,26.725248,0.419946,1.747997,19402969313,19340107224,145,62.862089,dino,True,8.696641,4.41939,i2-i31-0245,scene-0245,scene-0245:image:145
0.0,0.0,0.00224,0.00244,0.002119,1.373561,0.0,,0.395594,0.090608,,0.539751,NVTX inference includes CUDA event synchronization,3125548461357380,0.318211,3.349692,5.752934000000001,1.4714820000000008,7.841036000000001,0.105164,1.234628,0.84336,3.440759,1.055022,0.000576,0.008256,4.379947,1.690759,0.916033,10.257044,26.687025,0.412468,1.714081,19473035192,19410251417,146,62.783775,dino,True,8.159247,1.825747,i2-i31-0245,scene-0245,scene-0245:image:146
0.000546,0.0,0.002747,0.002461,0.001715,1.3409,0.001088,,0.539855,0.104809,,0.571038,NVTX inference includes CUDA event synchronization,3125548531747171,0.423204,3.317256,6.417656000000001,1.5974940000000002,8.559611,0.111342,1.219177,1.056994,3.93418,1.052876,0.001152,0.0096,4.489254,1.661933,1.128899,10.447075,26.599444,0.427359,1.792454,19543425069,19480148971,147,63.276098,dino,True,8.982815,1.69806,i2-i31-0245,scene-0245,scene-0245:image:147
0.0,0.000149,0.002518,0.002344,0.001839,1.458949,0.0,,0.445998,0.095119,,0.591893,NVTX inference includes CUDA event synchronization,3125548603964647,0.325029,3.37845,6.400813,1.7777270000000005,8.674593,0.107953,1.233943,0.968318,3.802963,1.098638,0.00112,0.00896,4.448312,1.687707,1.043679,10.455589,26.632349,0.412735,1.939624,19615642734,19552150977,148,63.491757,dino,True,8.999622,3.064317,i2-i31-0245,scene-0245,scene-0245:image:148
0.0,0.0,0.002265,0.002285,0.001765,1.381387,0.0,,0.425998,0.094203,,0.545595,NVTX inference includes CUDA event synchronization,3125548751490368,0.319523,3.37703,5.947395,1.4649489999999998,8.08137,0.108905,1.315051,0.92572,3.508078,1.06875,0.001024,0.008416,4.462729,1.768113,0.996409,10.164773,26.619488,0.423636,1.768549,19763167792,19700559336,150,62.608456,dino,True,8.400893,1.716631,i2-i31-0245,scene-0245,scene-0245:image:150
0.000598,0.0,0.002767,0.002234,0.001863,1.428726,0.0,,0.472068,0.093087,,0.526098,NVTX inference includes CUDA event synchronization,3125548889395648,0.339684,3.443848,6.25231,1.610949999999999,8.440066999999999,0.114764,1.24023,0.998489,3.662252,1.142602,0.003168,0.007296,4.653532,1.682956,1.068666,10.27033,26.834087,0.488269,1.879818,19901073149,19838109867,151,62.963282,dino,True,8.779751,1.797424,i2-i31-0245,scene-0245,scene-0245:image:151
0.0,0.000608,0.002443,0.002308,0.001963,1.358341,0.0,,0.391623,0.097199,,0.555331,NVTX inference includes CUDA event synchronization,3125548959009358,0.310627,3.327639,5.758686999999999,1.4993329999999991,7.857875999999999,0.103418,1.20092,0.839319,3.455166,1.061803,0.000544,0.008,4.332319,1.65715,0.910936,10.222624,26.668799,0.409407,1.715423,19970687183,19908025193,152,62.66199,dino,True,8.168503,1.669163,i2-i31-0245,scene-0245,scene-0245:image:152
0.0,0.00106,0.00372,0.002819,0.003535,1.835648,0.0,,0.45948,0.139438,,0.539435,NVTX inference includes CUDA event synchronization,3125549032162190,0.3185,3.325523,8.604854,1.7871229999999994,11.271488999999999,0.105001,1.903774,0.849356,5.555501,1.380817,0.000576,0.007841,4.407204,2.341062,0.924653,12.062819,27.282915,0.430451,1.760248,20043841743,19977828096,153,66.013647,dino,True,11.589989,1.681825,i2-i31-0245,scene-0245,scene-0245:image:153
0.0,0.0,0.002095,0.003019,0.00189,1.393552,0.000576,,0.502124,0.09306,,0.535819,NVTX inference includes CUDA event synchronization,3125549103780367,0.366116,3.691794,5.939150999999999,1.4817529999999994,8.10517,0.119972,1.207299,1.049708,3.519903,1.084171,0.001568,0.006912,4.621407,1.660296,1.120908,10.336729,26.607262,0.426178,1.811285,20115458248,20052590048,154,62.8682,dino,True,8.471286,1.854856,i2-i31-0245,scene-0245,scene-0245:image:154
0.0,0.0,0.002083,0.002843,0.002003,1.377913,0.0,,0.392135,0.09846,,0.584031,NVTX inference includes CUDA event synchronization,3125549173682725,0.30938,3.306272,5.978504999999999,1.5087649999999995,8.128592999999999,0.105896,1.336568,0.840255,3.539147,1.098478,0.000576,0.008288,4.373162,1.792379,0.912192,10.188515,26.665039,0.406685,1.707642,20185360482,20122420129,155,62.940353,dino,True,8.437973,1.693977,i2-i31-0245,scene-0245,scene-0245:image:155
2.1e-05,0.000544,0.002711,0.0023,0.001835,1.417444,0.000608,,0.424237,0.100974,,0.604204,NVTX inference includes CUDA event synchronization,3125549252540670,0.318018,3.554053,6.207507,1.4956740000000002,8.444367,0.117365,1.339724,1.013305,3.699056,1.088749,0.001248,0.007264,4.5716,1.79554,1.086041,10.291677,26.646051,0.431306,1.768499,20264218379,20201242575,156,62.975804,dino,True,8.762385,1.787795,i2-i31-0245,scene-0245,scene-0245:image:156
0.000372,0.0,0.002312,0.002703,0.00207,1.518113,0.0,,0.49439,0.10405,,0.528717,NVTX inference includes CUDA event synchronization,3125549406607056,0.353189,12.788969,6.706322999999999,1.543462,9.005861,0.191012,1.340046,1.266229,3.913233,1.096268,0.000576,0.008224,5.870418,1.788464,1.335479,10.710125,26.784198,0.432038,1.827336,20418285686,20354574531,157,63.711155,dino,True,9.35905,3.389937,i2-i31-0245,scene-0245,scene-0245:image:157
0.0,0.00064,0.003092,0.002902,0.002556,1.440579,0.0,,0.408689,0.120467,,0.558908,NVTX inference includes CUDA event synchronization,3125549477450363,0.313506,3.32127,6.353535999999999,1.4986989999999993,8.577862999999999,0.104602,1.351794,0.845001,3.899388,1.182605,0.000608,0.008672,4.345289,1.808628,0.919594,10.658219,26.794109,0.424948,1.749103,20489129638,20425373480,158,63.756158,dino,True,8.891369,1.705284,i2-i31-0245,scene-0245,scene-0245:image:158
0.0,0.0,0.002276,0.002389,0.002214,1.479413,0.0,,0.405252,0.104858,,0.558517,NVTX inference includes CUDA event synchronization,3125549548112141,0.314148,3.375191,6.590928,1.5256049999999997,8.831699,0.106957,1.337874,0.845132,4.229947,1.092108,0.000544,0.00768,4.357355,1.776281,0.940813,10.868255,26.691467,0.406896,1.727994,20559789695,20496300237,159,63.489458,dino,True,9.145847,1.705037,i2-i31-0245,scene-0245,scene-0245:image:159
0.0,0.00035,0.002709,0.002098,0.002348,1.369828,0.0,,0.400297,0.094025,,0.552317,NVTX inference includes CUDA event synchronization,3125549618027018,0.310243,3.347285,5.7865969999999995,1.4506229999999993,7.900326,0.106838,1.261331,0.855431,3.474608,1.053386,0.000608,0.007744,4.341726,1.717847,0.927112,10.249662,26.543467,0.405475,1.714906,20629705009,20567009023,160,62.695986,dino,True,8.210569,1.691803,i2-i31-0245,scene-0245,scene-0245:image:160
0.0,0.001088,0.002297,0.002193,0.001831,1.411309,0.000531,,0.502148,0.093027,,0.559536,NVTX inference includes CUDA event synchronization,3125549688402246,0.391011,3.378702,6.184681000000001,1.516052000000001,8.36763,0.114151,1.251865,1.079878,3.69905,1.087917,0.001184,0.008544,4.499767,1.691968,1.152584,10.324977,26.723071,0.428911,1.778501,20700079633,20636968749,161,63.110884,dino,True,8.758641,1.738745,i2-i31-0245,scene-0245,scene-0245:image:161
0.0,0.0,0.002148,0.002704,0.001884,1.367966,0.0,,0.39132,0.091388,,0.54958,NVTX inference includes CUDA event synchronization,3125549758163424,0.313637,3.312055,5.830209999999999,1.4431839999999996,7.923563,0.105264,1.281867,0.86859,3.494414,1.035369,0.000544,0.007968,4.360519,1.73704,0.940079,10.306926,26.600186,0.414711,1.701527,20769841010,20707085290,162,62.75572,dino,True,8.2372,1.655472,i2-i31-0245,scene-0245,scene-0245:image:162
0.0,0.001556,0.002041,0.002199,0.001881,1.409417,0.0,,0.495541,0.095477,,0.534344,NVTX inference includes CUDA event synchronization,3125549890745456,0.343811,3.464829,6.337295000000001,1.503610000000001,8.53594,0.14862,1.238889,1.277526,3.648021,1.053485,0.002688,0.006912,5.144989,1.670573,1.348567,10.22286,26.602593,0.428405,1.790517,20902423058,20839524928,163,62.89813,dino,True,8.879751,1.98945,i2-i31-0245,scene-0245,scene-0245:image:163
0.0,0.0,0.002818,0.002351,0.001963,1.354691,0.0,,0.399595,0.090916,,0.560756,NVTX inference includes CUDA event synchronization,3125549960440463,0.330276,3.297584,5.721202999999999,1.4253099999999996,7.804017,0.103535,1.201684,0.863599,3.472696,1.060621,0.000512,0.006336,4.336708,1.663193,0.936336,10.327891,26.733778,0.409882,1.720321,20972117978,20909213620,164,62.904358,dino,True,8.134293,1.444124,i2-i31-0245,scene-0245,scene-0245:image:164
0.0,0.001696,0.002834,0.002207,0.002249,1.399734,0.0,,0.385687,0.098471,,0.573353,NVTX inference includes CUDA event synchronization,3125550030297496,0.310724,3.280221,5.948853,1.4400680000000001,8.10436,0.107438,1.22729,0.853558,3.682142,1.096684,0.000576,0.007328,4.430146,1.675291,0.925208,10.348919,26.734362,0.418677,1.743146,21041975006,20978978663,165,62.996343,dino,True,8.415084,1.491822,i2-i31-0245,scene-0245,scene-0245:image:165
0.000608,0.000547,0.002211,0.002219,0.001774,1.375549,0.0,,0.408441,0.092017,,0.555264,NVTX inference includes CUDA event synchronization,3125550101316809,0.322531,3.315361,5.7989809999999995,1.4705779999999997,7.91508,0.104719,1.224451,0.886553,3.476484,1.06641,0.00064,0.007776,4.371838,1.680872,0.960633,10.269872,26.589846,0.414694,1.724709,21112994370,21050243493,166,62.750877,dino,True,8.237611,1.495869,i2-i31-0245,scene-0245,scene-0245:image:166
0.0,0.0,0.003019,0.002438,0.002093,1.401901,0.0,,0.403633,0.09806,,0.553782,NVTX inference includes CUDA event synchronization,3125550171112538,0.314564,3.329564,5.978144,1.464550000000001,8.128506,0.105857,1.263137,0.858753,3.667688,1.074445,0.000544,0.008096,4.379028,1.711433,0.929666,10.241992,26.763521,0.405988,1.704153,21182790432,21119806512,167,62.98392,dino,True,8.44307,1.46134,i2-i31-0245,scene-0245,scene-0245:image:167
0.0,0.00064,0.002349,0.002426,0.001804,1.367421,0.0,,0.424335,0.093588,,0.544598,NVTX inference includes CUDA event synchronization,3125550251154609,0.326692,3.385747,5.807107,1.4368100000000004,7.917576,0.105565,1.196028,0.906592,3.547869,1.042764,0.001216,0.007424,4.401016,1.646436,0.97744,10.167949,26.619581,0.423522,1.742101,21262832151,21200304789,168,62.527362,dino,True,8.244268,1.494565,i2-i31-0245,scene-0245,scene-0245:image:168
0.0,0.000608,0.002158,0.002351,0.001875,1.450338,0.0,,0.436602,0.100303,,0.539572,NVTX inference includes CUDA event synchronization,3125550358533038,0.319399,7.429475,6.274555000000001,1.5950480000000011,8.488963,0.114882,1.251413,1.019232,3.705821,1.11339,0.00112,0.007456,4.459235,1.712955,1.089473,10.601937,26.684111,0.429192,1.751129,21370211563,21307014101,169,63.197462,dino,True,8.808362,2.029745,i2-i31-0245,scene-0245,scene-0245:image:169
0.0,0.0,0.00222,0.003073,0.002008,1.372883,0.0,,0.411023,0.092461,,0.578989,NVTX inference includes CUDA event synchronization,3125550440016144,0.318885,3.620878,5.852411,1.4601259999999998,7.996183,0.114675,1.220108,0.951477,3.485564,1.073518,0.001184,0.008416,4.553009,1.678005,1.023319,10.36748,26.715127,0.430583,1.787904,21451694913,21388666549,170,63.028364,dino,True,8.315068,1.581913,i2-i31-0245,scene-0245,scene-0245:image:170
0.0,0.0,0.003019,0.002424,0.001777,1.365748,0.0,,0.389394,0.095579,,0.566394,NVTX inference includes CUDA event synchronization,3125550509665334,0.312194,3.314702,5.857957,1.4471910000000001,7.970098,0.110293,1.224551,0.856744,3.592587,1.042894,0.000608,0.007424,4.363245,1.671915,0.928904,10.225496,26.621097,0.404081,1.703469,21521343267,21458526175,171,62.817092,dino,True,8.282292,1.465073,i2-i31-0245,scene-0245,scene-0245:image:171
0.0,0.000512,0.002088,0.002133,0.001963,1.450188,0.000608,,0.433909,0.103069,,0.532415,NVTX inference includes CUDA event synchronization,3125550603447296,0.322821,4.676227,6.307964999999999,1.5429109999999993,8.512029,0.111402,1.366057,0.932246,3.809742,1.063564,0.001152,0.007776,4.440796,1.776909,1.002391,10.179096,26.566114,0.425253,1.763521,21615125288,21552311129,172,62.814159,dino,True,8.83485,1.544746,i2-i31-0245,scene-0245,scene-0245:image:172
0.0,0.000233,0.002096,0.002878,0.001981,1.384205,0.0,,0.398389,0.099285,,0.532476,NVTX inference includes CUDA event synchronization,3125550672987139,0.305347,3.311867,6.0519,1.4875629999999997,8.168096,0.103315,1.330306,0.826007,3.581534,1.137038,0.00048,0.0072,4.337002,1.786438,0.896344,10.223868,26.747154,0.404972,1.704441,21684665677,21621950534,173,62.715143,dino,True,8.473443,1.472688,i2-i31-0245,scene-0245,scene-0245:image:173
0.0,0.0,0.002124,0.002586,0.00187,1.392447,0.0,,0.418408,0.10055,,0.540901,NVTX inference includes CUDA event synchronization,3125550751232586,0.32474,3.299119,5.956186000000001,1.4457630000000004,8.090332,0.106706,1.253017,0.893316,3.649634,1.058156,0.001216,0.007264,4.413084,1.701536,0.965316,10.236419,26.60111,0.408616,1.739469,21762910538,21700218367,174,62.692171,dino,True,8.415072,1.489646,i2-i31-0245,scene-0245,scene-0245:image:174
0.000154,0.000576,0.002003,0.00315,0.001679,1.367253,0.000576,,0.417659,0.091799,,0.535968,NVTX inference includes CUDA event synchronization,3125550857774372,0.319075,6.948563,5.790506000000001,1.4621770000000005,7.892248,0.110276,1.221515,0.990789,3.37945,1.039532,0.000576,0.007008,4.499756,1.683279,1.060326,10.261611,26.615609,0.433897,1.770096,21869452685,21806848740,175,62.603945,dino,True,8.211323,1.98953,i2-i31-0245,scene-0245,scene-0245:image:175
0.0,0.000512,0.002263,0.002325,0.001918,1.368247,0.0,,0.459646,0.098247,,0.548864,NVTX inference includes CUDA event synchronization,3125550939535238,0.345926,3.457767,5.804373,1.469539000000001,7.940469,0.113429,1.213778,0.982049,3.42183,1.075849,0.001088,0.008833,4.567278,1.675767,1.053922,10.31609,26.726015,0.426867,1.800465,21951212668,21888289744,176,62.922924,dino,True,8.286395,1.585434,i2-i31-0245,scene-0245,scene-0245:image:176
0.0,0.001164,0.002143,0.00222,0.001858,1.387887,0.0,,0.410679,0.094966,,0.574903,NVTX inference includes CUDA event synchronization,3125551010154591,0.32522,3.363724,5.803614999999999,1.4531859999999996,7.954215,0.107146,1.211431,0.875911,3.585763,1.037614,0.00064,0.007744,4.380004,1.659177,0.950247,10.270838,26.896316,0.407419,1.714659,22021831944,21958246160,177,63.585784,dino,True,8.279435,1.462473,i2-i31-0245,scene-0245,scene-0245:image:177
0.0,0.000576,0.002865,0.002306,0.001864,1.361855,0.000986,,0.410495,0.099412,,0.544478,NVTX inference includes CUDA event synchronization,3125551103453211,0.320643,4.6307,5.747137,1.4550340000000004,7.851331,0.110711,1.205147,0.934062,3.411136,1.046508,0.00112,0.008256,4.47646,1.659456,1.004623,10.258613,26.549098,0.418795,1.766898,22115130634,22052612971,178,62.517663,dino,True,8.171974,1.834214,i2-i31-0245,scene-0245,scene-0245:image:178
0.0,0.0,0.002027,0.002378,0.001869,1.441898,0.0,,0.412979,0.099748,,0.556058,NVTX inference includes CUDA event synchronization,3125551173989608,0.313635,3.305612,6.407222000000001,1.5943060000000004,8.610544,0.106793,1.282361,0.839528,3.747813,1.342605,0.003584,0.007189,4.686554,1.742462,0.911593,10.295383,26.956142,0.438459,1.80673,22185667331,22122145983,179,63.521348,dino,True,8.924179,1.678583,i2-i31-0245,scene-0245,scene-0245:image:179
0.0,0.0,0.002289,0.002251,0.00184,1.349853,0.0,,0.425613,0.095537,,0.538385,NVTX inference includes CUDA event synchronization,3125551251202664,0.322852,3.288486,5.7909880000000005,1.4550930000000006,7.883904,0.108639,1.190138,0.940377,3.442449,1.061452,0.000608,0.008,4.387437,1.641214,1.011514,10.039076,26.612281,0.412556,1.727932,22262880014,22200457086,180,62.422928,dino,True,8.206756,1.717209,i2-i31-0245,scene-0245,scene-0245:image:180
0.0,0.0,0.002278,0.00238,0.001816,1.378045,0.0,,0.421767,0.094251,,0.562374,NVTX inference includes CUDA event synchronization,3125551357192764,0.321157,6.74783,5.822998,1.6447219999999998,7.964752,0.106563,1.218165,0.955618,3.310586,1.041326,0.001088,0.007841,4.431272,1.681116,1.026498,10.145709,26.663766,0.434348,1.719552,22368870503,22305995849,181,62.874654,dino,True,8.285909,2.229749,i2-i31-0245,scene-0245,scene-0245:image:181
0.0,0.0,0.001932,0.002416,0.002294,1.375993,0.0,,0.405836,0.092643,,0.567852,NVTX inference includes CUDA event synchronization,3125551440274973,0.320067,3.406871,5.888664,1.4967310000000005,8.017563,0.108213,1.209866,0.895778,3.431156,1.18651,0.000544,0.008832,4.418847,1.669776,0.972675,10.261718,26.83006,0.412582,1.744227,22451952692,22388361536,182,63.591156,dino,True,8.33763,2.234308,i2-i31-0245,scene-0245,scene-0245:image:182
0.0,0.000576,0.00202,0.003164,0.00198,1.363059,0.0,,0.387917,0.092156,,0.5509,NVTX inference includes CUDA event synchronization,3125551509968866,0.309572,3.356963,5.782807,1.4512549999999997,7.875006999999999,0.104101,1.200017,0.866476,3.512765,1.041677,0.000544,0.007744,4.355621,1.645015,0.939501,10.170491,26.611504,0.415769,1.714102,22521646518,22458944127,183,62.702391,dino,True,8.184579,1.687363,i2-i31-0245,scene-0245,scene-0245:image:183
